id,player_id,round_id,team_id,multiplier,is_assigned,created_at,oracle_pick
766234a8-baa7-47c2-a44a-9414ba5208e1,3d58a7df-9922-413e-b42a-c2f162fb834c,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52eaa3b4-081b-4393-b291-d69c644c612e,2,false,2026-06-05 17:22:21.514743+00,false
7a0f87f4-5d10-484f-9170-1d1cf6b672f8,1114a750-be9a-44a9-8d82-001931ea4466,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,3,false,2026-06-18 14:30:36.720541+00,false
7a87d60e-ed48-456c-b5db-d5c6c17573a9,3d58a7df-9922-413e-b42a-c2f162fb834c,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 10:19:58.413356+00,false
7b233df2-ecef-4ebc-85f6-99c7d7a9132b,38120818-5997-43e2-a907-f86000cf4b53,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-18 01:24:42.67973+00,false
7ba2e30f-3648-4036-a8c7-0a3f616525f2,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-17 09:19:54.876021+00,false
7d5ee64b-d2f8-4cbd-a675-46adc213eab1,b8526be4-5eb8-4f89-b015-699537c368ce,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 09:30:09.529318+00,false
7e0802f3-072b-4f99-b13f-449f495bcfa0,c599dde6-99b1-4e0e-a4cf-2842c8f62162,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,3,false,2026-06-10 20:49:19.338111+00,false
8052d2fe-367b-4d0c-b140-69cfd16395a1,1243a746-100c-460a-bf0f-2aadef7332b8,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,ee8ecff9-d0b1-4aa8-ab21-da08a6c9229a,2,false,2026-06-10 21:32:34.470904+00,false
809a34d5-fc53-4b8e-a13d-de8c208fdb89,03d17e40-bb16-4728-9043-ceb05e62c9e9,c22e6746-73c1-4060-9194-eb35359c955e,8682004e-e186-4705-aa29-9704b2815dc4,2,false,2026-06-17 21:32:38.716879+00,false
819eefc5-3492-44aa-85d7-1e2c7a20f656,6f8a0f72-aa76-4252-9486-cc8b95570923,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,e171e736-56f2-44fa-92b5-b0653ea2ce2a,3,false,2026-06-10 18:20:08.295485+00,true
81a4d73a-5c71-4afe-9bba-bdf444dd1adb,1cc4459a-e518-4a28-b323-7cbb9d07994a,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 08:27:28.321723+00,false
82b1fc2e-2e3c-4b3d-898d-da0f7d9f2e94,38120818-5997-43e2-a907-f86000cf4b53,aa9754bd-50eb-4785-8698-e56c6d3cb661,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-07 23:30:36.386081+00,false
82e9d82d-8f87-45e0-8658-28cf709a8490,03d17e40-bb16-4728-9043-ceb05e62c9e9,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,87881cf2-7a14-4afa-9912-0ef5b2672387,3,false,2026-06-07 18:40:05.523766+00,false
8318e774-35dd-4b3f-9c55-292d76c749bb,6df76041-17a2-4c81-b653-82bb7124ee3f,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-19 13:18:26.114475+00,false
83e2707e-1efc-4685-9dd7-4b5e5bfd019a,03d17e40-bb16-4728-9043-ceb05e62c9e9,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,2,false,2026-06-07 18:40:05.523766+00,true
8454e7db-2a11-45af-8b9a-e990da3be448,1114a750-be9a-44a9-8d82-001931ea4466,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-06-05 08:57:22.315872+00,false
84552afe-300c-431a-b1a9-375305560ee9,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,5b9456a0-db45-445f-87a0-58737bb89313,e176dd2c-4446-4811-b4cc-fc28e9c2ab25,2,false,2026-06-23 18:28:47.219401+00,false
8465e4e6-f492-47e5-8c50-ef8761a3a10b,3d58a7df-9922-413e-b42a-c2f162fb834c,c22e6746-73c1-4060-9194-eb35359c955e,8682004e-e186-4705-aa29-9704b2815dc4,3,false,2026-06-17 16:42:12.541838+00,false
846de7c9-58aa-41e8-b526-89f0bf72c1cd,1243a746-100c-460a-bf0f-2aadef7332b8,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-10 21:40:08.828336+00,false
84be8d14-5150-47ec-a548-561a7e994c98,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-17 13:45:12.62055+00,true
852a2a8d-6c94-4d90-a4c5-35a8b64348ff,71391ec7-5614-4690-8008-e2e16163570b,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,3,false,2026-06-17 14:24:01.295937+00,false
865161dc-dee5-4b62-9502-957bd743d9ea,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,2,false,2026-06-09 19:56:20.766514+00,false
8843ff08-b9a5-4177-b926-7796316c54b1,ce064aab-7c13-4db9-89b3-7eb444cc158b,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-22 03:01:21.166117+00,false
8afc3225-5929-4cad-87cb-e44760e19f55,ce064aab-7c13-4db9-89b3-7eb444cc158b,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,acfbd82a-7005-41b9-9613-606ceefc857e,3,false,2026-06-07 12:46:27.058011+00,false
8ceeb596-437c-4483-9564-1c63c4df8152,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,3,false,2026-06-17 13:45:12.62055+00,false
8d5d476f-7e6e-4b53-a32f-a236533d3170,3fe745df-9187-41d7-a785-c3736a7277d7,5b9456a0-db45-445f-87a0-58737bb89313,8682004e-e186-4705-aa29-9704b2815dc4,3,false,2026-06-24 16:53:30.915526+00,false
8d904975-9ce6-4f31-aeff-f5f06e37e644,71391ec7-5614-4690-8008-e2e16163570b,6aa7c75c-0fc8-46f0-8219-84f969510a0e,95b1e39e-97c3-4d45-9714-3f507d7c52f1,2,false,2026-07-12 16:21:12.067441+00,false
8e80e933-977c-422f-91c8-cbd168c89ec4,c599dde6-99b1-4e0e-a4cf-2842c8f62162,c22e6746-73c1-4060-9194-eb35359c955e,8682004e-e186-4705-aa29-9704b2815dc4,3,false,2026-06-17 06:52:31.923941+00,false
8f7a757f-c61d-4b95-9c83-6ac793fcba98,3fe745df-9187-41d7-a785-c3736a7277d7,6aa7c75c-0fc8-46f0-8219-84f969510a0e,1b2fe4cc-3105-4e0b-b1ff-06f91c466ef7,2,false,2026-07-14 00:31:23.39182+00,false
903438d3-94cd-4837-a393-10db197e9528,b3d06ab8-28c8-4e46-a174-1da15c08949c,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-17 10:51:28.469252+00,false
91101c0b-cb8c-4b59-a165-df7ece12b28e,195dcc37-e60e-4608-a0dc-c12766e96259,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,3,false,2026-06-18 10:00:39.978081+00,false
91cec3ab-120d-4ea0-9a53-082214e3814c,1114a750-be9a-44a9-8d82-001931ea4466,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,3,false,2026-06-20 11:07:56.382022+00,false
91e3367a-d890-4726-81ce-510e46788c6b,8050b663-c1ef-4a14-86bd-3ea225435c17,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,2,false,2026-06-06 11:29:06.070391+00,false
924ebbea-7b19-4167-b02a-2aea69e2df3b,38120818-5997-43e2-a907-f86000cf4b53,5f39c536-340b-4981-b59a-4a9d7aff9e1e,4f0f3776-f99f-4c06-9eb4-0acd2825d8c2,2,false,2026-06-27 06:55:49.470988+00,false
949b8f71-8f82-4502-85d7-7262a9223506,31780afe-855c-4c9d-9cf6-56e3570c00c4,c22e6746-73c1-4060-9194-eb35359c955e,6527ec07-bc6b-4b53-8bff-90b6f622aece,3,false,2026-06-16 20:34:26.851764+00,false
96754c6f-3c8d-4a6c-b2ff-44ac79bd5f70,d8cc0ff6-c084-4134-8931-bf514fa05f23,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-15 20:30:51.690038+00,false
96c11b54-15c5-4174-9408-abf158176d7f,5e429458-4e6f-4df7-88bd-43977c8f74b1,5b9456a0-db45-445f-87a0-58737bb89313,a681c714-630a-487f-b167-9cefea486591,2,false,2026-06-17 18:48:33.691159+00,false
975fe05c-5398-4da2-8bb0-dc75d7fa86b6,e73bedf4-0330-41d0-b1e7-31cb55909eed,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,3,false,2026-06-09 19:24:18.417394+00,false
9783b537-9528-4b96-a68a-41c25af7e25f,c599dde6-99b1-4e0e-a4cf-2842c8f62162,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-23 12:10:58.96401+00,false
98c7a20b-ba36-4d7f-a4ba-c596a2c127be,38120818-5997-43e2-a907-f86000cf4b53,5b9456a0-db45-445f-87a0-58737bb89313,54ef8b7c-5afd-4a48-a3b9-d6701dd757f9,3,false,2026-06-08 11:54:20.408673+00,false
98e40309-511c-4ec7-bf8e-06d56299211d,3fe745df-9187-41d7-a785-c3736a7277d7,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,acfbd82a-7005-41b9-9613-606ceefc857e,3,false,2026-06-08 18:59:49.229728+00,false
9ae2e036-3fa7-480a-9c05-53986536c206,6df76041-17a2-4c81-b653-82bb7124ee3f,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,2,false,2026-06-19 13:18:26.114475+00,false
9d5cfe84-a6d5-42d8-aa8c-434bee581085,1114a750-be9a-44a9-8d82-001931ea4466,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-07-04 05:17:31.629558+00,false
9d738f52-4624-44c2-a7f3-5d7634f037ac,3422f6a8-d289-4ce8-8135-b547ff0f9606,5b9456a0-db45-445f-87a0-58737bb89313,151a98cf-99e8-4e7a-ab57-396a13db4a72,3,false,2026-06-22 18:40:05.190423+00,false
9e79d347-2922-496b-a213-870f9c0ee284,fa6409a1-23bb-4d8f-a6a3-a724774868cb,5f39c536-340b-4981-b59a-4a9d7aff9e1e,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-06-28 12:50:11.948073+00,true
9e9a58f5-26cf-477a-beea-394516422d46,3422f6a8-d289-4ce8-8135-b547ff0f9606,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-18 22:09:38.932706+00,false
9f7299c3-e804-4f92-b0ac-172375b575bd,d8cc0ff6-c084-4134-8931-bf514fa05f23,5b9456a0-db45-445f-87a0-58737bb89313,f99d6725-238c-4d95-8502-9d25b4a6e89e,3,false,2026-06-21 06:44:58.671721+00,false
a15291f0-055c-4710-bedc-d46ba0ce3ade,e73bedf4-0330-41d0-b1e7-31cb55909eed,5b9456a0-db45-445f-87a0-58737bb89313,54ef8b7c-5afd-4a48-a3b9-d6701dd757f9,3,false,2026-06-23 17:52:13.67922+00,false
a205f308-2ff3-4f63-8d1a-a5ebe9c9fd71,fa6409a1-23bb-4d8f-a6a3-a724774868cb,5b9456a0-db45-445f-87a0-58737bb89313,20160ec3-c507-4fb3-b19d-89cb66c59a98,2,false,2026-06-23 11:53:17.486521+00,false
a288a34d-25e3-4dca-b80c-33c7f45af302,fea5b705-eab8-4ba4-b0f2-739b370efd98,5b9456a0-db45-445f-87a0-58737bb89313,20160ec3-c507-4fb3-b19d-89cb66c59a98,2,false,2026-06-24 16:18:19.455669+00,false
a3f9c63e-85db-445b-b1fb-8a8127a549f5,b8526be4-5eb8-4f89-b015-699537c368ce,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,2,false,2026-06-24 08:03:29.922647+00,false
a4a36be7-713f-4145-8b42-67abc12a05ee,6f8a0f72-aa76-4252-9486-cc8b95570923,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-10 18:20:39.243316+00,true
a64d4b3e-f5e1-41d6-a88e-4113d679e1a8,b8526be4-5eb8-4f89-b015-699537c368ce,c22e6746-73c1-4060-9194-eb35359c955e,cba2c884-3603-4b90-976e-49389b04f562,3,false,2026-06-17 09:30:30.453386+00,false
a8396f71-0bef-4602-af64-a4c45d18bf56,38120818-5997-43e2-a907-f86000cf4b53,c22e6746-73c1-4060-9194-eb35359c955e,ee8ecff9-d0b1-4aa8-ab21-da08a6c9229a,3,false,2026-06-18 01:24:42.67973+00,false
a8dfffed-d9ed-4b84-bec4-9ecabe2032ca,03d17e40-bb16-4728-9043-ceb05e62c9e9,5b9456a0-db45-445f-87a0-58737bb89313,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-06-23 12:17:46.551885+00,false
a98034ff-0966-4d4a-8e7f-77cd28b28a02,6f8a0f72-aa76-4252-9486-cc8b95570923,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-22 13:57:01.803275+00,true
aa47e00f-2e87-4503-93f8-c3df70c26fa8,3fe745df-9187-41d7-a785-c3736a7277d7,5f39c536-340b-4981-b59a-4a9d7aff9e1e,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-06-28 12:30:53.913055+00,false
ab0ba333-841c-431d-ab92-a4e2ae574132,1243a746-100c-460a-bf0f-2aadef7332b8,aa9754bd-50eb-4785-8698-e56c6d3cb661,1b2fe4cc-3105-4e0b-b1ff-06f91c466ef7,2,false,2026-07-08 03:40:25.321432+00,false
ab97cb8e-eb42-411c-b47d-e8feb2d1280d,03d17e40-bb16-4728-9043-ceb05e62c9e9,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,fcc03c57-8857-4986-98b0-0e30fb42ab2a,2,false,2026-07-04 08:09:51.970623+00,false
abbed847-5440-421c-922b-cdb3bf0dd381,38120818-5997-43e2-a907-f86000cf4b53,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,2,false,2026-06-08 11:51:39.752476+00,false
ace84946-ad1c-498e-bc50-841158b9916c,fa6409a1-23bb-4d8f-a6a3-a724774868cb,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-17 19:09:45.091169+00,false
ad51dc02-a456-4f27-b454-220cc70e09b6,e73bedf4-0330-41d0-b1e7-31cb55909eed,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,2,false,2026-06-23 17:52:13.67922+00,false
af11bed1-3ae5-4dca-9511-f4a02eaf98d6,fea5b705-eab8-4ba4-b0f2-739b370efd98,5b9456a0-db45-445f-87a0-58737bb89313,a681c714-630a-487f-b167-9cefea486591,3,false,2026-06-24 16:18:19.455669+00,false
b00b6ffa-1372-49a5-b00c-9d92210d9fa3,8050b663-c1ef-4a14-86bd-3ea225435c17,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,fcc03c57-8857-4986-98b0-0e30fb42ab2a,2,false,2026-07-04 08:40:46.236087+00,false
b1b492c4-59ea-400f-a23c-f04e19024314,fea5b705-eab8-4ba4-b0f2-739b370efd98,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,3,false,2026-06-18 10:28:54.832197+00,false
b3ace729-a7b8-438e-9ce9-d143e85f4126,5e429458-4e6f-4df7-88bd-43977c8f74b1,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 08:18:24.387652+00,false
b4b4b2e2-0dee-4eea-9309-8190d689f978,6f8a0f72-aa76-4252-9486-cc8b95570923,c22e6746-73c1-4060-9194-eb35359c955e,ee8ecff9-d0b1-4aa8-ab21-da08a6c9229a,3,false,2026-06-10 18:20:39.243316+00,true
b522652a-b1e5-4b57-afe0-b36a4705dbe1,5e429458-4e6f-4df7-88bd-43977c8f74b1,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52eaa3b4-081b-4393-b291-d69c644c612e,2,false,2026-06-07 21:15:11.124378+00,false
b55cb969-cc67-48bd-9dad-97ac206ce182,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,c22e6746-73c1-4060-9194-eb35359c955e,b6afbe52-5067-4263-a750-6101f6efedc0,3,false,2026-06-18 06:58:32.610758+00,false
b8cea0d2-2503-4e46-80d9-009bc02fb93d,1c570e30-214d-4723-96d3-0669c937f5a4,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,3,false,2026-06-10 10:54:58.100843+00,false
b9191401-84c2-42be-8394-ad3659bc6162,1114a750-be9a-44a9-8d82-001931ea4466,c22e6746-73c1-4060-9194-eb35359c955e,fcc03c57-8857-4986-98b0-0e30fb42ab2a,2,false,2026-06-18 14:30:36.720541+00,false
b939347d-9031-4518-935e-39b7ab8050a9,3422f6a8-d289-4ce8-8135-b547ff0f9606,5f39c536-340b-4981-b59a-4a9d7aff9e1e,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-06-28 13:31:41.802388+00,false
b963d149-7873-4a54-acb7-2efa34627c14,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,c22e6746-73c1-4060-9194-eb35359c955e,66a8014f-0009-400e-928c-6b28cb8dab1f,3,false,2026-06-17 09:19:54.876021+00,false
ba0fd4a0-98f9-48b6-bfaf-7194833efba0,71391ec7-5614-4690-8008-e2e16163570b,aa9754bd-50eb-4785-8698-e56c6d3cb661,6ea9375b-d599-463f-96e6-c87d9209e9b2,2,false,2026-07-09 13:21:20.151348+00,false
bc075904-041a-441c-a462-7c5271d9fa89,3422f6a8-d289-4ce8-8135-b547ff0f9606,aa9754bd-50eb-4785-8698-e56c6d3cb661,1b2fe4cc-3105-4e0b-b1ff-06f91c466ef7,2,false,2026-07-08 17:49:46.921539+00,false
bcd7152d-2ca8-4016-8260-a61597921f5f,38120818-5997-43e2-a907-f86000cf4b53,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52eaa3b4-081b-4393-b291-d69c644c612e,3,false,2026-06-08 11:51:39.752476+00,false
bde7ed21-f9ba-4044-8e0b-216e6f2df086,195dcc37-e60e-4608-a0dc-c12766e96259,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,2,false,2026-06-22 13:50:43.355503+00,false
beb70ea8-4882-4c6d-86f2-b26f14f80fc0,fa6409a1-23bb-4d8f-a6a3-a724774868cb,aa9754bd-50eb-4785-8698-e56c6d3cb661,f2c7a0c3-9a4c-4e3f-92a3-39abff0ce8e2,2,false,2026-07-07 23:29:40.548494+00,false
bf4d041b-bc7d-4e4c-be54-37de9a0d1682,31780afe-855c-4c9d-9cf6-56e3570c00c4,c22e6746-73c1-4060-9194-eb35359c955e,ddd77a2f-eb9f-4a20-8ae4-e1ca55c21893,2,false,2026-06-16 20:34:26.851764+00,false
c0738043-cc63-4dce-857d-3d08b85cd8e2,38120818-5997-43e2-a907-f86000cf4b53,6aa7c75c-0fc8-46f0-8219-84f969510a0e,f2c7a0c3-9a4c-4e3f-92a3-39abff0ce8e2,2,false,2026-07-12 07:14:51.995545+00,false
c434bd29-7723-4b7f-9be0-4c26d43e3ce8,36e379ae-18cb-488c-a9ef-34e99c796cfe,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 17:05:44.114593+00,false
c72d79d4-8159-4b46-9ce7-aad8d1a863f7,e73bedf4-0330-41d0-b1e7-31cb55909eed,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,2,false,2026-06-09 19:24:18.417394+00,false
c8d54e64-9033-485a-8870-093f3d736a4c,6f8a0f72-aa76-4252-9486-cc8b95570923,5f39c536-340b-4981-b59a-4a9d7aff9e1e,2044181c-c7e7-4759-8101-4779166812e3,2,false,2026-06-27 16:32:10.715232+00,true
c96fb551-02b9-486b-bc05-3c5b5636cac3,fa6409a1-23bb-4d8f-a6a3-a724774868cb,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,fcc03c57-8857-4986-98b0-0e30fb42ab2a,2,false,2026-07-04 03:33:23.17556+00,false
cc48d101-64a9-4da3-8b4b-ae2ae55572ea,3422f6a8-d289-4ce8-8135-b547ff0f9606,c22e6746-73c1-4060-9194-eb35359c955e,4f0f3776-f99f-4c06-9eb4-0acd2825d8c2,2,false,2026-06-18 03:28:45.097872+00,false
cd44771a-f2eb-48bb-b4dc-34a7b9fe564f,ce064aab-7c13-4db9-89b3-7eb444cc158b,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 08:40:21.641309+00,false
d0512d16-c747-4149-b868-b787f852d753,31780afe-855c-4c9d-9cf6-56e3570c00c4,5b9456a0-db45-445f-87a0-58737bb89313,a681c714-630a-487f-b167-9cefea486591,2,false,2026-06-23 12:38:29.058426+00,false
d0930464-d664-4485-9542-0f6c71132fa6,5e429458-4e6f-4df7-88bd-43977c8f74b1,5b9456a0-db45-445f-87a0-58737bb89313,20160ec3-c507-4fb3-b19d-89cb66c59a98,3,false,2026-06-17 18:48:33.691159+00,false
d1e67e69-8b29-4011-8094-5ec328d8d7b4,8050b663-c1ef-4a14-86bd-3ea225435c17,5b9456a0-db45-445f-87a0-58737bb89313,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,3,false,2026-06-23 05:29:25.761883+00,false
d2beeaf2-af92-4136-b828-796fcd69acb0,3d58a7df-9922-413e-b42a-c2f162fb834c,5b9456a0-db45-445f-87a0-58737bb89313,fcc03c57-8857-4986-98b0-0e30fb42ab2a,3,false,2026-06-24 05:24:00.906269+00,false
d3c89295-cc79-458c-9d18-57a37c901b1c,5e429458-4e6f-4df7-88bd-43977c8f74b1,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,8682004e-e186-4705-aa29-9704b2815dc4,3,false,2026-06-07 21:15:11.124378+00,false
d4077bd1-f686-451c-9070-f7356d646a0f,3422f6a8-d289-4ce8-8135-b547ff0f9606,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,61d8b501-96d1-4043-a2b7-de27e9b137d7,3,false,2026-06-08 11:06:17.697689+00,false
d470d41d-42cd-4c9e-84e9-b8b0e1487caa,e73bedf4-0330-41d0-b1e7-31cb55909eed,c22e6746-73c1-4060-9194-eb35359c955e,d6209663-7a5c-4736-b346-cde299b554b2,2,false,2026-06-17 13:50:33.232108+00,false
d581f8ff-e3f0-413b-9a4d-be337cebbcfa,71391ec7-5614-4690-8008-e2e16163570b,5b9456a0-db45-445f-87a0-58737bb89313,ddd77a2f-eb9f-4a20-8ae4-e1ca55c21893,3,false,2026-06-23 14:49:00.763321+00,false
d66cb19c-1ed7-44af-a05d-128e639fd263,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,3,false,2026-06-06 11:19:44.545127+00,false
d72412f2-814c-4b19-9a02-79781605232e,71391ec7-5614-4690-8008-e2e16163570b,c22e6746-73c1-4060-9194-eb35359c955e,acfbd82a-7005-41b9-9613-606ceefc857e,2,false,2026-06-17 14:24:01.295937+00,false
d8b62402-0256-4d04-97b0-810a7aaa0915,1243a746-100c-460a-bf0f-2aadef7332b8,5b9456a0-db45-445f-87a0-58737bb89313,151a98cf-99e8-4e7a-ab57-396a13db4a72,2,false,2026-06-10 21:40:08.828336+00,false
d931a92e-282e-4660-837b-98d4d6bd19d1,d8cc0ff6-c084-4134-8931-bf514fa05f23,5f39c536-340b-4981-b59a-4a9d7aff9e1e,cffa413c-8c76-45a6-843e-87c34e78e45a,2,false,2026-06-28 08:21:04.760326+00,false
d97b978b-254a-4a3e-82ac-06c3c6f91722,3d58a7df-9922-413e-b42a-c2f162fb834c,5b9456a0-db45-445f-87a0-58737bb89313,54ef8b7c-5afd-4a48-a3b9-d6701dd757f9,2,false,2026-06-24 05:24:00.906269+00,false
db23c536-0a75-4e98-9b91-3c5e2f6d1e0d,8050b663-c1ef-4a14-86bd-3ea225435c17,5f39c536-340b-4981-b59a-4a9d7aff9e1e,6527ec07-bc6b-4b53-8bff-90b6f622aece,2,false,2026-06-28 07:45:11.741181+00,false
dd036c38-6480-499b-9041-64cecc9a1276,6f8a0f72-aa76-4252-9486-cc8b95570923,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,4976e7fd-9b45-4cc7-b741-fe801fcee2d0,2,false,2026-06-10 18:20:08.295485+00,true
ddb16359-c8c7-4e78-9990-651c955d4bd0,6df76041-17a2-4c81-b653-82bb7124ee3f,c22e6746-73c1-4060-9194-eb35359c955e,cd984ce3-2f2c-41d5-a7ba-137060caf8ae,2,false,2026-06-18 06:08:25.927333+00,false
de8fc6c4-49b9-4ad2-9b08-5728e2a4330d,1243a746-100c-460a-bf0f-2aadef7332b8,5f39c536-340b-4981-b59a-4a9d7aff9e1e,95b1e39e-97c3-4d45-9714-3f507d7c52f1,2,false,2026-06-27 20:54:30.260859+00,false
deddd4c3-a62b-4503-ad65-d6245b1462ac,1c570e30-214d-4723-96d3-0669c937f5a4,c22e6746-73c1-4060-9194-eb35359c955e,ee8ecff9-d0b1-4aa8-ab21-da08a6c9229a,2,false,2026-06-17 12:01:04.542266+00,false
dfa1c6af-f9ed-41be-95b2-acc51621e98a,3fe745df-9187-41d7-a785-c3736a7277d7,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,52f066d8-0a7a-42c5-8a6b-103ec4ba2c91,2,false,2026-06-08 18:59:49.229728+00,false
e0041469-d0f2-4e6f-9aad-1d65c38a5271,1cc4459a-e518-4a28-b323-7cbb9d07994a,c22e6746-73c1-4060-9194-eb35359c955e,20160ec3-c507-4fb3-b19d-89cb66c59a98,2,false,2026-06-17 11:53:02.039188+00,false
e211558f-13c7-4920-9a2e-9148e53fa674,195dcc37-e60e-4608-a0dc-c12766e96259,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,fcc03c57-8857-4986-98b0-0e30fb42ab2a,2,false,2026-07-04 09:58:31.669402+00,false
