id,round_id,player_id,position,total_points,snapshot_taken_at,created_at
74f70d16-494e-47c3-8c7d-18c048b6edee,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,3fe745df-9187-41d7-a785-c3736a7277d7,23,3,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
757415eb-2bb1-4a96-bc0e-93692099c9aa,318f2b2d-d52a-4102-bd8d-7ab594a40f42,6df76041-17a2-4c81-b653-82bb7124ee3f,10,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
774cb593-d60e-42b4-943a-0b72e9ebc48a,5f39c536-340b-4981-b59a-4a9d7aff9e1e,3d58a7df-9922-413e-b42a-c2f162fb834c,15,13,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
7859621b-5bdf-4a4e-bcb0-8d5112f62dda,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,1cc4459a-e518-4a28-b323-7cbb9d07994a,24,3,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
7868683c-9dbf-4ae8-b235-5627e083d270,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,38120818-5997-43e2-a907-f86000cf4b53,7,17,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
7a91e7b6-7a91-487a-a9fb-9814b8c7772b,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,195dcc37-e60e-4608-a0dc-c12766e96259,8,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
7b3186c4-259a-4b92-bca1-e89887c7fee1,aa9754bd-50eb-4785-8698-e56c6d3cb661,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,19,12,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
7c5303ba-d9aa-433c-9618-817563f07bf3,5b9456a0-db45-445f-87a0-58737bb89313,03d17e40-bb16-4728-9043-ceb05e62c9e9,27,7,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
7ff6621a-06ea-428c-862d-73b3eeb2e807,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,3422f6a8-d289-4ce8-8135-b547ff0f9606,1,19,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
804df89c-f96b-47c2-8742-804e5e482b34,5b9456a0-db45-445f-87a0-58737bb89313,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,6,14,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
80fd7cd5-4cb9-453d-82e6-9f5f6302b462,6aa7c75c-0fc8-46f0-8219-84f969510a0e,1cc4459a-e518-4a28-b323-7cbb9d07994a,27,10,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
8278d6cc-1693-452e-8fcc-caf0b6e2c6e7,318f2b2d-d52a-4102-bd8d-7ab594a40f42,ce064aab-7c13-4db9-89b3-7eb444cc158b,17,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
83d9779c-3959-4b06-a6d7-c3bf53091217,318f2b2d-d52a-4102-bd8d-7ab594a40f42,1cc4459a-e518-4a28-b323-7cbb9d07994a,12,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
858f179f-f64c-442e-b9eb-f095b6b4bdcd,5b9456a0-db45-445f-87a0-58737bb89313,36e379ae-18cb-488c-a9ef-34e99c796cfe,18,11,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
87bb6905-d3f1-45d5-83c7-086d77df3468,c22e6746-73c1-4060-9194-eb35359c955e,fea5b705-eab8-4ba4-b0f2-739b370efd98,16,7,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
89bd2345-074e-4bcb-8e4e-c06a24460277,aa9754bd-50eb-4785-8698-e56c6d3cb661,1cc4459a-e518-4a28-b323-7cbb9d07994a,27,10,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
8a31e090-5adb-43da-84af-a477ac865a81,5f39c536-340b-4981-b59a-4a9d7aff9e1e,e73bedf4-0330-41d0-b1e7-31cb55909eed,2,18,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
8a70680c-e132-4e52-adde-cd9353eebd4c,5f39c536-340b-4981-b59a-4a9d7aff9e1e,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,1,18,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
8c11655f-8b46-4f04-bbdb-68ad7dad5b8f,318f2b2d-d52a-4102-bd8d-7ab594a40f42,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,9,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
8c815a75-8377-4925-ae8f-8f0332673034,5b9456a0-db45-445f-87a0-58737bb89313,6f8a0f72-aa76-4252-9486-cc8b95570923,25,9,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
8c8a1e1a-735e-4d04-a397-0637bf4610ed,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,1c570e30-214d-4723-96d3-0669c937f5a4,13,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
8dde11f2-4c9c-40a9-960f-c8fad5f1ad14,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,ce064aab-7c13-4db9-89b3-7eb444cc158b,19,3,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
8f923d4b-0ec9-4904-b478-2f7026e0f00f,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,1cc4459a-e518-4a28-b323-7cbb9d07994a,27,10,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
92d46d1a-b48f-4118-8d46-e6d4d068a9ea,aa9754bd-50eb-4785-8698-e56c6d3cb661,1c570e30-214d-4723-96d3-0669c937f5a4,16,14,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
9302a659-ec17-498e-91d4-5354c12cbd26,5b9456a0-db45-445f-87a0-58737bb89313,ce064aab-7c13-4db9-89b3-7eb444cc158b,16,11,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
9532827e-b4ea-4b22-9188-b3a3ba6a73df,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,1cc4459a-e518-4a28-b323-7cbb9d07994a,27,10,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
955a6ac9-b843-4184-ba30-9711284ec270,6aa7c75c-0fc8-46f0-8219-84f969510a0e,e73bedf4-0330-41d0-b1e7-31cb55909eed,8,18,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
9753f69c-b054-4c1f-8cdf-deecaa851234,6aa7c75c-0fc8-46f0-8219-84f969510a0e,195dcc37-e60e-4608-a0dc-c12766e96259,12,16,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
99b3c963-2bd1-4f2a-8edc-6031a2ae3599,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,1114a750-be9a-44a9-8d82-001931ea4466,11,15,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
9a55e881-5dd6-4072-ac78-d7793d3eb22f,aa9754bd-50eb-4785-8698-e56c6d3cb661,ce064aab-7c13-4db9-89b3-7eb444cc158b,20,12,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
9aeb6cc5-0ec3-4729-b2ed-a3a753361e9e,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,3fe745df-9187-41d7-a785-c3736a7277d7,13,14,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
9b319455-731c-45ae-828c-889ebc7daf61,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,fea5b705-eab8-4ba4-b0f2-739b370efd98,20,12,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
9bd254de-d04f-4a14-a778-0fef7159ff38,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,18,12,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
9c77b058-1834-4f12-b6a4-843cdcff507c,5f39c536-340b-4981-b59a-4a9d7aff9e1e,5e429458-4e6f-4df7-88bd-43977c8f74b1,23,10,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
9e3c8a65-73ad-43a5-ae63-598fdb819c6e,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,8050b663-c1ef-4a14-86bd-3ea225435c17,4,20,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
9e3fc5ea-28bf-4fab-8d10-94080316c0b6,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,2,19,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
9e4c680f-f63d-41c8-8caa-c4be861ed2d7,5b9456a0-db45-445f-87a0-58737bb89313,195dcc37-e60e-4608-a0dc-c12766e96259,22,10,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
9f091cad-9acb-4e79-8265-1c0bc534129c,5f39c536-340b-4981-b59a-4a9d7aff9e1e,03d17e40-bb16-4728-9043-ceb05e62c9e9,27,9,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
9f30be96-6930-44d2-bf30-efff92059f55,aa9754bd-50eb-4785-8698-e56c6d3cb661,3422f6a8-d289-4ce8-8135-b547ff0f9606,1,21,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
9f402945-90a9-47d0-98b4-a8d04eafb2de,c22e6746-73c1-4060-9194-eb35359c955e,1cc4459a-e518-4a28-b323-7cbb9d07994a,27,4,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
9fe25352-7eaf-42c1-900d-7ceeaa0463cd,6aa7c75c-0fc8-46f0-8219-84f969510a0e,1243a746-100c-460a-bf0f-2aadef7332b8,2,22,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
a080fe47-8280-48fd-80ff-951e747e8e94,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,fea5b705-eab8-4ba4-b0f2-739b370efd98,9,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
a19785a3-cf99-495b-ad45-ae256dc498b7,5b9456a0-db45-445f-87a0-58737bb89313,3422f6a8-d289-4ce8-8135-b547ff0f9606,5,15,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
a20ac598-4ed8-4ecd-86b4-35744fc96543,6aa7c75c-0fc8-46f0-8219-84f969510a0e,6f8a0f72-aa76-4252-9486-cc8b95570923,26,10,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
a48b9e67-31f7-4d4f-a0b2-f31cf44fcdcc,5b9456a0-db45-445f-87a0-58737bb89313,31780afe-855c-4c9d-9cf6-56e3570c00c4,2,16,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
a4dbdabe-afae-450f-9b7d-7e72c9574b66,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,7,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
a5ffa922-b8da-4fe4-b064-a10a53786dae,6aa7c75c-0fc8-46f0-8219-84f969510a0e,5e429458-4e6f-4df7-88bd-43977c8f74b1,24,10,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
a78a2f25-46e3-461c-aebf-422e73b4f926,5b9456a0-db45-445f-87a0-58737bb89313,1cc4459a-e518-4a28-b323-7cbb9d07994a,26,9,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
a82173ee-e6ba-4e11-b868-19fd9d5628d7,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,6df76041-17a2-4c81-b653-82bb7124ee3f,15,14,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
a83f6416-715c-4b6c-a8fc-335d43de57e6,6aa7c75c-0fc8-46f0-8219-84f969510a0e,3422f6a8-d289-4ce8-8135-b547ff0f9606,1,23,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
a87d05cb-a409-4ebe-a682-a0fc7ea5b309,6aa7c75c-0fc8-46f0-8219-84f969510a0e,d8cc0ff6-c084-4134-8931-bf514fa05f23,25,10,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
a90310cc-5ddb-4f7e-8743-ed6ffe2fd5da,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,6f8a0f72-aa76-4252-9486-cc8b95570923,26,10,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
aa4917a9-9f7c-4cde-ae1e-310cea696928,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,6f8a0f72-aa76-4252-9486-cc8b95570923,26,10,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
aa785ea9-f27f-4a5a-89da-36543800b87f,6aa7c75c-0fc8-46f0-8219-84f969510a0e,3fe745df-9187-41d7-a785-c3736a7277d7,11,16,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
ac72ff94-75b0-41ac-8400-00edd77e327e,c22e6746-73c1-4060-9194-eb35359c955e,8050b663-c1ef-4a14-86bd-3ea225435c17,9,8,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
adbf9bfc-3077-42f0-a606-071d51a2ba48,c22e6746-73c1-4060-9194-eb35359c955e,6f8a0f72-aa76-4252-9486-cc8b95570923,24,6,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
ae7111cf-52d6-4314-a7c6-908bc4ebe3e6,5f39c536-340b-4981-b59a-4a9d7aff9e1e,1c570e30-214d-4723-96d3-0669c937f5a4,13,14,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
b2e79a45-7e08-4108-9e66-81c563b5e34f,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,b8526be4-5eb8-4f89-b015-699537c368ce,8,17,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
b4d0c0e7-ad19-4a11-b3f2-4411eb1e7236,5f39c536-340b-4981-b59a-4a9d7aff9e1e,1243a746-100c-460a-bf0f-2aadef7332b8,7,16,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
b5639480-3eba-49c2-bcb3-113c3ecbde02,aa9754bd-50eb-4785-8698-e56c6d3cb661,fea5b705-eab8-4ba4-b0f2-739b370efd98,21,12,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
b6a6fe6f-4540-4813-8b7e-37030b1fa34b,c22e6746-73c1-4060-9194-eb35359c955e,36e379ae-18cb-488c-a9ef-34e99c796cfe,17,7,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
b8385630-fad1-49a4-bc59-ccccc6c911fe,6aa7c75c-0fc8-46f0-8219-84f969510a0e,31780afe-855c-4c9d-9cf6-56e3570c00c4,10,17,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
b863b83d-678c-4ec5-bcf3-d3686049e5eb,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,3,18,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
b9beecee-0b30-45c7-b57f-f870b375823c,c22e6746-73c1-4060-9194-eb35359c955e,3d58a7df-9922-413e-b42a-c2f162fb834c,19,7,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
bbcb194e-a42f-4189-ba7f-754a540bde8c,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,d8cc0ff6-c084-4134-8931-bf514fa05f23,27,2,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
bcd4b343-bf63-41ac-9147-efa6f522e67d,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,7,19,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
bf0b13d2-f62d-42cd-93d2-100c71bfe27a,318f2b2d-d52a-4102-bd8d-7ab594a40f42,8050b663-c1ef-4a14-86bd-3ea225435c17,8,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
c0bd162e-f394-4aa8-8b05-b8bbd3ef9aa3,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,1114a750-be9a-44a9-8d82-001931ea4466,13,15,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
c268f6e7-3bf2-4f6c-b3f9-84995ced68a6,6aa7c75c-0fc8-46f0-8219-84f969510a0e,03d17e40-bb16-4728-9043-ceb05e62c9e9,17,13,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
c4a5d742-1533-4bad-8e7d-808c58ec765d,5f39c536-340b-4981-b59a-4a9d7aff9e1e,71391ec7-5614-4690-8008-e2e16163570b,14,13,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
c4bb7c64-41d7-4931-bbe4-0c9d1b0fb224,6aa7c75c-0fc8-46f0-8219-84f969510a0e,36e379ae-18cb-488c-a9ef-34e99c796cfe,22,12,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
c5f8cc86-33e1-45e2-8482-e0296f8bde38,aa9754bd-50eb-4785-8698-e56c6d3cb661,38120818-5997-43e2-a907-f86000cf4b53,5,19,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
c7bf09bf-a63b-4c9d-afcf-3319f103641c,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,71391ec7-5614-4690-8008-e2e16163570b,12,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
c945a66f-31da-4d3d-b074-e4d6b5ce05cd,318f2b2d-d52a-4102-bd8d-7ab594a40f42,03d17e40-bb16-4728-9043-ceb05e62c9e9,6,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
c97a52ef-515f-4f74-b1fc-f62de3a44201,aa9754bd-50eb-4785-8698-e56c6d3cb661,e73bedf4-0330-41d0-b1e7-31cb55909eed,7,18,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
ca604be7-660a-4803-8edf-b2c34236a4df,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,31780afe-855c-4c9d-9cf6-56e3570c00c4,10,17,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
ca87ef64-fde5-461e-8330-c563097f915e,5b9456a0-db45-445f-87a0-58737bb89313,fea5b705-eab8-4ba4-b0f2-739b370efd98,17,11,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
cae1bacd-3f96-4ca5-95bf-ad2cc34a7edd,5f39c536-340b-4981-b59a-4a9d7aff9e1e,36e379ae-18cb-488c-a9ef-34e99c796cfe,21,12,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
caf2b112-6f0d-4d61-8a08-1a2ec753f0bc,c22e6746-73c1-4060-9194-eb35359c955e,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,25,5,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
cc36b0aa-d1f9-40ef-b0c0-eb3a34aa2fda,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,3,20,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
cd2dc6f5-6e4f-4911-9c3f-0e5bc5ff0b84,c22e6746-73c1-4060-9194-eb35359c955e,38120818-5997-43e2-a907-f86000cf4b53,8,8,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
ce79981b-1595-4da4-8d92-050dfaaaf89b,6aa7c75c-0fc8-46f0-8219-84f969510a0e,c599dde6-99b1-4e0e-a4cf-2842c8f62162,14,15,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
d0ea24fc-e09e-47b7-b120-a34ad98d60cc,318f2b2d-d52a-4102-bd8d-7ab594a40f42,1114a750-be9a-44a9-8d82-001931ea4466,18,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
d10a3b1a-d03d-4699-8eaa-d1b8546f4d46,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,21,3,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
d19369f4-e65f-45a1-a305-3b01df26f8cc,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,d8cc0ff6-c084-4134-8931-bf514fa05f23,25,10,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
d1e2b249-bbb0-4004-8138-7a0d6920e56d,aa9754bd-50eb-4785-8698-e56c6d3cb661,1114a750-be9a-44a9-8d82-001931ea4466,13,15,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
d2c442b5-72a0-42f1-a779-c8f2973def1e,318f2b2d-d52a-4102-bd8d-7ab594a40f42,e73bedf4-0330-41d0-b1e7-31cb55909eed,3,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
d38e2103-d155-428b-9527-54844563cabd,5f39c536-340b-4981-b59a-4a9d7aff9e1e,b8526be4-5eb8-4f89-b015-699537c368ce,4,17,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
d3ddc10a-b456-46ae-82c0-af8a70356083,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,3422f6a8-d289-4ce8-8135-b547ff0f9606,1,25,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
d63905d2-358a-4c63-aa93-66ab74c1c881,5f39c536-340b-4981-b59a-4a9d7aff9e1e,ce064aab-7c13-4db9-89b3-7eb444cc158b,19,12,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
d6d8fc00-0a5c-490b-8ed0-db100fef612c,318f2b2d-d52a-4102-bd8d-7ab594a40f42,1c570e30-214d-4723-96d3-0669c937f5a4,19,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
d7ef44fa-3c11-451c-a8fc-df9e4a5373ab,aa9754bd-50eb-4785-8698-e56c6d3cb661,03d17e40-bb16-4728-9043-ceb05e62c9e9,17,13,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
d8d4a630-0c86-42f0-8572-bf042f5f1c2d,5f39c536-340b-4981-b59a-4a9d7aff9e1e,1cc4459a-e518-4a28-b323-7cbb9d07994a,26,10,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
dafd3d74-e192-41f8-92a5-4a689fd1803f,aa9754bd-50eb-4785-8698-e56c6d3cb661,8050b663-c1ef-4a14-86bd-3ea225435c17,4,20,2026-07-12 08:29:29.05563+00,2026-07-12 08:29:29.05563+00
dd597abe-88f0-401b-adf7-7a9c545c5265,5f39c536-340b-4981-b59a-4a9d7aff9e1e,b3d06ab8-28c8-4e46-a174-1da15c08949c,22,11,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
de618273-fd66-428b-8195-9a819889f7bf,27ce4fc5-3de9-4cf0-bfc5-5fa0addb7081,ce064aab-7c13-4db9-89b3-7eb444cc158b,19,12,2026-07-07 23:10:22.304823+00,2026-07-07 23:10:22.304823+00
de6a08a5-8348-4fa9-a23f-573876156094,c22e6746-73c1-4060-9194-eb35359c955e,31780afe-855c-4c9d-9cf6-56e3570c00c4,2,10,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
de7e17c4-79ef-4ba1-bd66-069b01508717,5f39c536-340b-4981-b59a-4a9d7aff9e1e,d8cc0ff6-c084-4134-8931-bf514fa05f23,24,10,2026-07-04 03:49:15.880695+00,2026-07-04 03:49:15.880695+00
def92328-4e6d-4bcd-a010-cc16da286312,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,195dcc37-e60e-4608-a0dc-c12766e96259,12,16,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
dfcd88b8-f47b-49cb-bbe2-1cf98a50dd8c,6aa7c75c-0fc8-46f0-8219-84f969510a0e,3d58a7df-9922-413e-b42a-c2f162fb834c,18,13,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
e200012d-b8e6-42e6-98c8-b5b02a0fe02f,318f2b2d-d52a-4102-bd8d-7ab594a40f42,38120818-5997-43e2-a907-f86000cf4b53,7,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
e4163fba-76c1-4269-82d8-ab114c296a9b,5b9456a0-db45-445f-87a0-58737bb89313,3d58a7df-9922-413e-b42a-c2f162fb834c,14,12,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
e7cef29e-20ca-4615-9484-0a79c7d3de40,5b9456a0-db45-445f-87a0-58737bb89313,ed3a6f56-12b3-4f1a-ab83-4744531df4f1,3,16,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
e7cf67c2-3bcf-4217-befd-4658217a768e,6aa7c75c-0fc8-46f0-8219-84f969510a0e,ce064aab-7c13-4db9-89b3-7eb444cc158b,20,12,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
e8449ea5-eb24-472a-9e1a-1072061c4538,c22e6746-73c1-4060-9194-eb35359c955e,03d17e40-bb16-4728-9043-ceb05e62c9e9,15,7,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
ea66ef7f-2ea8-4fb3-bc93-78365a9b785b,6aa7c75c-0fc8-46f0-8219-84f969510a0e,5d4ce78f-67ee-4a61-afab-c44ffc6afe91,3,20,2026-07-15 21:05:07.755299+00,2026-07-15 21:05:07.755299+00
ec26669a-4c99-405e-af47-0dffd520419a,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,38120818-5997-43e2-a907-f86000cf4b53,6,19,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
ec7a02cb-209f-40f0-aba2-a419ffa63ec3,c22e6746-73c1-4060-9194-eb35359c955e,b8526be4-5eb8-4f89-b015-699537c368ce,1,10,2026-06-24 06:17:24.454436+00,2026-06-24 06:17:24.454436+00
ed945b76-d764-479c-8673-0d822902df58,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,b94d44f2-7ae2-41f4-a105-e12b6ec3a572,19,12,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
eedf7ddb-9a09-4466-90e0-a96dafa0528b,32854b42-0d3a-4e2e-9555-00cd1e6c83c6,c599dde6-99b1-4e0e-a4cf-2842c8f62162,15,5,2026-06-18 05:40:07.580305+00,2026-06-18 05:40:07.580305+00
ef57ecd4-3888-4728-b45b-ba66e62acd7a,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,b3d06ab8-28c8-4e46-a174-1da15c08949c,23,11,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
ef8f87c7-c55f-4e44-8d2d-ae9166e755f1,5b9456a0-db45-445f-87a0-58737bb89313,e73bedf4-0330-41d0-b1e7-31cb55909eed,4,16,2026-06-29 08:42:30.839291+00,2026-06-29 08:42:30.839291+00
f35403bb-f218-4a67-a142-e790ecec9973,b9bd6954-7f07-432a-af76-2dc2d3e9ab1f,03d17e40-bb16-4728-9043-ceb05e62c9e9,17,13,2026-07-19 22:03:06.610381+00,2026-07-19 22:03:06.610381+00
f46b367e-1933-478b-856b-9054decca88f,318f2b2d-d52a-4102-bd8d-7ab594a40f42,fea5b705-eab8-4ba4-b0f2-739b370efd98,24,0,2026-06-18 15:05:59.288454+00,2026-06-18 15:05:59.288454+00
